id,division,venue,dt,home_team,away_team,courts,home_authorised,away_authorised,home_captain,away_captain,played,home_rubbers,away_rubbers,drawn_rubbers,home_games,away_games,home_points,away_points,home_attendence,away_attendence,home_PTS,away_PTS,status,confirmed,key,submitted_by,submitted_dt,confirmed_by,confirmed_dt,
195,24,28,17.04.2016 17:00:00,129,126,2,,,,,126,4,5,0,10,14,425,473,6,6,1,3,0,3,,0,,,
196,24,28,20.09.2015 17:00:00,129,128,2,,,,,128,3,6,0,7,13,325,393,6,6,1,3,0,3,,0,,,
197,24,17,09.11.2015 20:00:00,127,124,2,,,,,127,8,1,0,16,5,411,352,6,6,3,1,0,3,,0,,,
198,24,17,05.10.2015 20:00:00,127,126,2,,,,,127,6,3,0,15,8,457,429,6,6,3,1,0,3,,0,,,
199,24,17,04.01.2016 20:00:00,127,128,2,,,,,127,8,1,0,16,4,399,289,6,6,3,1,0,3,,0,,,
200,24,1,14.10.2015 20:00:00,125,129,2,,,,,125,9,0,0,18,2,415,300,6,6,3,1,0,3,,0,,,
201,24,1,17.02.2016 20:00:00,125,127,2,,,,,127,3,6,0,9,13,388,410,6,6,1,3,0,3,,0,,,
202,24,1,30.11.2015 20:00:00,125,122,2,,,,,122,0,9,0,3,18,353,435,6,6,1,3,0,3,,0,,,
203,24,1,20.01.2016 20:00:00,125,123,2,,,,,123,3,6,0,7,13,319,379,6,6,1,3,0,3,,0,,,
204,24,1,02.11.2015 20:00:00,125,124,2,,,,,125,5,4,0,10,8,329,309,6,6,3,1,0,3,,0,,,
205,24,1,19.10.2015 19:15:00,125,126,2,,,,,126,3,6,0,8,12,383,377,6,6,1,3,0,3,,0,,,
206,24,1,08.02.2016 20:00:00,125,128,2,,,,,125,7,2,0,15,5,402,324,6,6,3,1,0,3,,0,,,
207,24,23,05.01.2016 20:00:00,122,129,2,,,,,122,9,0,0,18,2,413,304,6,6,3,1,0,3,,0,,,
208,24,23,01.03.2016 20:00:00,122,125,2,,,,,122,9,0,0,18,2,419,305,6,6,3,1,0,3,,0,,,
209,24,23,12.01.2016 20:00:00,122,123,2,,,,,122,8,1,0,16,6,440,355,6,6,3,1,0,3,,0,,,
210,24,23,09.02.2016 20:00:00,122,124,2,,,,,122,8,1,0,16,4,412,324,6,6,3,1,0,3,,0,,,
